code_module,code_presentation,week_number,final_result,active_students,total_clicks,avg_clicks_per_student
DDD,2013J,27,Pass,505,9922,1.924733268671193
DDD,2013J,27,Withdrawn,22,341,1.8532608695652173
DDD,2013J,28,Distinction,86,3341,2.2867898699520874
DDD,2013J,28,Fail,106,1853,2.079685746352413
DDD,2013J,28,Pass,556,14077,2.0330733679953785
DDD,2013J,28,Withdrawn,22,327,1.9939024390243902
DDD,2013J,29,Distinction,88,3995,2.174741426238432
DDD,2013J,29,Fail,119,2278,2.0485611510791366
DDD,2013J,29,Pass,604,18888,2.095407144441979
DDD,2013J,29,Withdrawn,30,518,2.1493775933609958
DDD,2013J,30,Distinction,96,7500,2.74423710208562
DDD,2013J,30,Fail,149,4563,2.377800937988536
DDD,2013J,30,Pass,667,33213,2.4504205400619745
DDD,2013J,30,Withdrawn,26,598,2.5126050420168067
DDD,2013J,31,Distinction,92,10512,3.436417129780974
DDD,2013J,31,Fail,99,2584,2.3815668202764977
DDD,2013J,31,Pass,599,30584,2.578099974711287
DDD,2013J,31,Withdrawn,13,140,1.971830985915493
DDD,2013J,32,Distinction,87,9718,3.0096004955094458
DDD,2013J,32,Fail,81,1969,2.3056206088992974
DDD,2013J,32,Pass,589,31761,2.59527700604674
DDD,2013J,32,Withdrawn,10,131,1.8714285714285714
DDD,2013J,33,Distinction,97,12635,3.504854368932039
DDD,2013J,33,Fail,103,3395,2.3365450791465934
DDD,2013J,33,Pass,632,45688,2.612683707897295
DDD,2013J,33,Withdrawn,11,152,1.853658536585366
DDD,2013J,34,Distinction,95,8465,3.425738567381627
DDD,2013J,34,Fail,131,4207,2.3621560920830995
DDD,2013J,34,Pass,694,37545,2.641224059092508
DDD,2013J,34,Withdrawn,5,124,2.3846153846153846
DDD,2013J,35,Distinction,61,948,2.4060913705583755
DDD,2013J,35,Fail,56,303,1.429245283018868
DDD,2013J,35,Pass,369,3557,1.8691539674198634
DDD,2013J,36,Distinction,65,579,1.9828767123287672
DDD,2013J,36,Fail,45,213,1.5214285714285714
DDD,2013J,36,Pass,310,2065,1.7080231596360629
DDD,2013J,36,Withdrawn,1,1,1.0
DDD,2013J,37,Distinction,52,454,2.131455399061033
DDD,2013J,37,Fail,44,228,1.915966386554622
DDD,2013J,37,Pass,304,1742,1.7230464886251236
DDD,2013J,38,Distinction,23,103,2.1458333333333335
DDD,2013J,38,Fail,23,106,1.8928571428571428
DDD,2013J,38,Pass,149,496,1.636963696369637
DDD,2014B,-1,Distinction,104,5947,2.253505115574081
DDD,2014B,-1,Fail,155,5503,2.288149688149688
DDD,2014B,-1,Pass,254,12369,2.3285015060240966
DDD,2014B,-1,Withdrawn,261,8439,2.227236737925574
DDD,2014B,0,Distinction,111,10360,2.559288537549407
DDD,2014B,0,Fail,189,9689,2.493309315491508
DDD,2014B,0,Pass,315,23363,2.4756808307724913
DDD,2014B,0,Withdrawn,303,16061,2.4546843955372153
DDD,2014B,1,Distinction,108,10223,2.8318559556786704
DDD,2014B,1,Fail,193,9693,2.685785536159601
DDD,2014B,1,Pass,322,23511,2.6842105263157894
DDD,2014B,1,Withdrawn,297,16391,2.6613086540022732
DDD,2014B,2,Distinction,114,8522,2.578517397881997
DDD,2014B,2,Fail,188,8429,2.6640328697850824
DDD,2014B,2,Pass,337,21969,2.6228510028653296
DDD,2014B,2,Withdrawn,284,13185,2.615552469748066
DDD,2014B,3,Distinction,114,9775,2.6305166846071044
DDD,2014B,3,Fail,188,8432,2.654911838790932
DDD,2014B,3,Pass,339,22996,2.539310954063604
DDD,2014B,3,Withdrawn,255,11890,2.538970745248772
DDD,2014B,4,Distinction,116,10092,2.689765458422175
DDD,2014B,4,Fail,206,11887,2.715166742804934
DDD,2014B,4,Pass,350,26000,2.5588032673949415
DDD,2014B,4,Withdrawn,261,15254,2.5876166242578456
DDD,2014B,5,Distinction,115,7333,2.6704297159504735
DDD,2014B,5,Fail,163,9712,4.164665523156089
DDD,2014B,5,Pass,329,17035,2.5455768081291095
DDD,2014B,5,Withdrawn,221,8597,2.530017657445556
DDD,2014B,6,Distinction,111,5660,2.4922941435490973
DDD,2014B,6,Fail,147,4138,2.4441819255759007
DDD,2014B,6,Pass,310,13534,2.486496417416866
DDD,2014B,6,Withdrawn,184,5616,2.3969270166453267
DDD,2014B,7,Distinction,113,5773,2.508909169926119
DDD,2014B,7,Fail,138,4376,2.475113122171946
DDD,2014B,7,Pass,322,15209,2.5213859416445623
DDD,2014B,7,Withdrawn,187,7020,2.506247768654052
DDD,2014B,8,Distinction,115,7302,2.529269137512989
DDD,2014B,8,Fail,166,7578,2.945200155460552
DDD,2014B,8,Pass,349,19894,2.5853151397011045
DDD,2014B,8,Withdrawn,193,8132,2.5865139949109417
DDD,2014B,9,Distinction,112,4069,2.292394366197183
DDD,2014B,9,Fail,126,3017,2.3944444444444444
DDD,2014B,9,Pass,315,9048,2.2062911485003656
DDD,2014B,9,Withdrawn,152,3724,2.2460796139927623
DDD,2014B,10,Distinction,109,4393,2.285639958376691
DDD,2014B,10,Fail,114,2940,2.5344827586206895
DDD,2014B,10,Pass,325,10983,2.179599126810875
DDD,2014B,10,Withdrawn,144,3830,2.2113163972286376
DDD,2014B,11,Distinction,116,4998,2.289509848831883
DDD,2014B,11,Fail,138,4382,2.5551020408163265
DDD,2014B,11,Pass,346,13092,2.265835929387331
DDD,2014B,11,Withdrawn,137,4050,2.3024445707788517
DDD,2014B,12,Distinction,107,2972,2.1788856304985336
DDD,2014B,12,Fail,98,1614,2.123684210526316
DDD,2014B,12,Pass,295,7506,2.273856407149349
DDD,2014B,12,Withdrawn,102,2302,2.378099173553719
DDD,2014B,13,Distinction,102,3554,2.2622533418204966
DDD,2014B,13,Fail,99,1687,2.1545338441890167
DDD,2014B,13,Pass,296,6471,2.1398809523809526
DDD,2014B,13,Withdrawn,102,1576,2.002541296060991
DDD,2014B,14,Distinction,102,3640,2.2778473091364204
DDD,2014B,14,Fail,83,1379,2.2422764227642276
DDD,2014B,14,Pass,274,6779,2.0648796832165703
DDD,2014B,14,Withdrawn,86,1319,2.1003184713375798
DDD,2014B,15,Distinction,107,3387,2.102420856610801
DDD,2014B,15,Fail,81,1393,2.306291390728477
DDD,2014B,15,Pass,278,7200,2.0725388601036268
DDD,2014B,15,Withdrawn,86,1231,1.9664536741214058
DDD,2014B,16,Distinction,107,4631,2.1854648419065597
DDD,2014B,16,Fail,93,1753,2.1482843137254903
DDD,2014B,16,Pass,313,10847,2.116487804878049
DDD,2014B,16,Withdrawn,85,2055,2.084178498985801
DDD,2014B,17,Distinction,112,8146,2.696458126448196
DDD,2014B,17,Fail,109,3757,2.675925925925926
DDD,2014B,17,Pass,343,18060,2.5925925925925926
DDD,2014B,17,Withdrawn,85,3519,2.4957446808510637
DDD,2014B,18,Distinction,113,8069,3.1868088467614535
DDD,2014B,18,Fail,79,2958,3.0
DDD,2014B,18,Pass,307,18105,2.9990061288719563
DDD,2014B,18,Withdrawn,72,3188,2.940959409594096
DDD,2014B,19,Distinction,107,7297,3.4082204577300326
DDD,2014B,19,Fail,74,2756,3.3446601941747574
DDD,2014B,19,Pass,308,17659,3.2154042243262926
DDD,2014B,19,Withdrawn,63,2294,2.9869791666666665
DDD,2014B,20,Distinction,108,6653,2.9727435210008935
DDD,2014B,20,Fail,67,2317,2.9781491002570695
DDD,2014B,20,Pass,306,14207,3.1933018655877725
DDD,2014B,20,Withdrawn,57,2476,3.3369272237196768
DDD,2014B,21,Distinction,109,5709,2.81508875739645
DDD,2014B,21,Fail,64,2031,2.8565400843881856
DDD,2014B,21,Pass,298,12631,2.8923746278910007
DDD,2014B,21,Withdrawn,46,1632,2.888495575221239
DDD,2014B,22,Distinction,114,5762,2.5954954954954954
DDD,2014B,22,Fail,60,1632,2.8732394366197185
DDD,2014B,22,Pass,304,12005,2.642526964560863
DDD,2014B,22,Withdrawn,44,1470,2.6156583629893237
DDD,2014B,23,Distinction,109,5738,2.5490892936472678
DDD,2014B,23,Fail,73,2870,3.368544600938967
DDD,2014B,23,Pass,333,15177,2.6385605006954105
DDD,2014B,23,Withdrawn,41,1172,2.3207920792079206
DDD,2014B,24,Distinction,106,3756,2.1462857142857144
DDD,2014B,24,Fail,51,908,2.4607046070460705
DDD,2014B,24,Pass,287,7687,2.1745403111739745
DDD,2014B,24,Withdrawn,31,574,2.1908396946564888
DDD,2014B,25,Distinction,95,2866,2.1213915618060697
DDD,2014B,25,Fail,38,635,2.668067226890756
DDD,2014B,25,Pass,264,5372,1.968486625137413
DDD,2014B,25,Withdrawn,28,359,1.9301075268817205
DDD,2014B,26,Distinction,96,2421,1.9682926829268292
DDD,2014B,26,Fail,37,444,2.288659793814433
DDD,2014B,26,Pass,235,4120,1.8173797970886634
DDD,2014B,26,Withdrawn,25,234,1.872
DDD,2014B,27,Distinction,104,2873,1.8655844155844157
DDD,2014B,27,Fail,41,507,2.103734439834025
DDD,2014B,27,Pass,246,4449,1.8151774785801713
DDD,2014B,27,Withdrawn,22,226,2.073394495412844
DDD,2014B,28,Distinction,99,4362,2.0082872928176796
DDD,2014B,28,Fail,43,888,2.0508083140877598
DDD,2014B,28,Pass,263,7390,2.1060131091479053
DDD,2014B,28,Withdrawn,13,221,2.2783505154639174
DDD,2014B,29,Distinction,107,5782,2.419246861924686
DDD,2014B,29,Fail,52,1395,2.540983606557377
DDD,2014B,29,Pass,320,11513,2.249951143247997
DDD,2014B,29,Withdrawn,20,324,2.0377358490566038
DDD,2014B,30,Distinction,97,6268,2.7287766652154986
DDD,2014B,30,Fail,28,265,1.8794326241134751
DDD,2014B,30,Pass,259,9628,2.153914988814318
DDD,2014B,30,Withdrawn,14,127,1.7162162162162162
DDD,2014B,31,Distinction,103,5978,2.418284789644013
DDD,2014B,31,Fail,29,381,1.905
DDD,2014B,31,Pass,265,10343,2.133457095709571
DDD,2014B,31,Withdrawn,13,181,3.480769230769231
DDD,2014B,32,Distinction,102,5935,2.526607066836952
DDD,2014B,32,Fail,24,270,1.7307692307692308
DDD,2014B,32,Pass,239,8371,2.1197771587743732
DDD,2014B,32,Withdrawn,7,106,3.3125
DDD,2014B,33,Distinction,116,9239,2.3683670853627277
DDD,2014B,33,Fail,44,1158,2.109289617486339
DDD,2014B,33,Pass,338,17942,2.1402839079088634
DDD,2014B,33,Withdrawn,8,26,1.4444444444444444
DDD,2014B,34,Distinction,80,1115,2.303719008264463
DDD,2014B,34,Fail,25,97,1.4696969696969697
DDD,2014B,34,Pass,199,1761,1.834375
DDD,2014B,34,Withdrawn,1,1,1.0
DDD,2014B,35,Distinction,42,314,2.195804195804196
DDD,2014B,35,Fail,18,61,1.4878048780487805
DDD,2014B,35,Pass,105,783,1.891304347826087
DDD,2014J,-2,Distinction,72,3253,2.8889875666074603
DDD,2014J,-2,Fail,181,3655,2.5399583043780405
DDD,2014J,-2,Pass,450,17127,3.0052640814177924
DDD,2014J,-2,Withdrawn,253,7706,2.981044487427466
DDD,2014J,-1,Distinction,68,1391,2.7381889763779528
DDD,2014J,-1,Fail,155,2315,2.145505097312326
DDD,2014J,-1,Pass,431,9428,2.4545691226243167
DDD,2014J,-1,Withdrawn,218,4407,2.7003676470588234
DDD,2014J,0,Distinction,107,13902,3.225522041763341
DDD,2014J,0,Fail,283,16031,2.9205684095463655
DDD,2014J,0,Pass,616,60519,3.163730461602802
DDD,2014J,0,Withdrawn,397,22561,2.814144941998254
DDD,2014J,1,Distinction,110,8538,2.740930979133226
DDD,2014J,1,Fail,287,13799,2.6597918272937546
DDD,2014J,1,Pass,633,53022,3.0329481752659877
DDD,2014J,1,Withdrawn,360,16665,2.645238095238095
DDD,2014J,2,Distinction,106,7437,2.869212962962963
DDD,2014J,2,Fail,279,9666,2.6082029141932
DDD,2014J,2,Pass,616,36113,2.893438025799215
DDD,2014J,2,Withdrawn,324,12016,2.5669728690450757
DDD,2014J,3,Distinction,109,7200,2.938775510204082
DDD,2014J,3,Fail,307,12335,2.802772097250625
DDD,2014J,3,Pass,649,39876,2.9202489930428412
DDD,2014J,3,Withdrawn,314,12913,2.7334885690093143
DDD,2014J,4,Distinction,107,7825,2.891722099039172
DDD,2014J,4,Fail,271,7744,2.410958904109589
DDD,2014J,4,Pass,628,34590,2.5913994605933475
DDD,2014J,4,Withdrawn,266,8175,2.469042585321655
DDD,2014J,5,Distinction,107,7179,2.703954802259887
DDD,2014J,5,Fail,251,7112,2.235774913549198
DDD,2014J,5,Pass,615,34872,2.486417112299465
DDD,2014J,5,Withdrawn,238,7170,2.290003193867774
DDD,2014J,6,Distinction,108,7340,2.7286245353159853
DDD,2014J,6,Fail,292,11099,2.292234613795952
DDD,2014J,6,Pass,656,38538,2.5864429530201343
DDD,2014J,6,Withdrawn,266,8771,2.230671414038657
DDD,2014J,7,Distinction,103,6214,2.9604573606479274
DDD,2014J,7,Fail,236,4848,2.2548837209302324
DDD,2014J,7,Pass,608,26433,2.630410986167778
DDD,2014J,7,Withdrawn,206,5860,2.3486973947895793
DDD,2014J,8,Distinction,105,5029,2.6371263765076036
DDD,2014J,8,Fail,213,3745,2.093348239239799
DDD,2014J,8,Pass,597,22153,2.4437948152233866
DDD,2014J,8,Withdrawn,173,3332,2.034188034188034
DDD,2014J,9,Distinction,108,5957,2.7163702690378475
DDD,2014J,9,Fail,258,8079,2.2410540915395285
DDD,2014J,9,Pass,650,29933,2.4379377748819024
DDD,2014J,9,Withdrawn,194,5999,2.2896946564885496
DDD,2014J,10,Distinction,97,4477,3.181947405828003
DDD,2014J,10,Fail,179,2764,2.261865793780687
DDD,2014J,10,Pass,505,16541,2.8509134781109964
DDD,2014J,10,Withdrawn,130,2904,2.30659253375695
DDD,2014J,11,Distinction,74,1994,2.7617728531855956
DDD,2014J,11,Fail,97,982,2.120950323974082
DDD,2014J,11,Pass,392,7500,2.345215759849906
DDD,2014J,11,Withdrawn,88,1282,2.2334494773519165
DDD,2014J,12,Distinction,73,1973,2.4358024691358025
DDD,2014J,12,Fail,122,1217,1.9075235109717867
DDD,2014J,12,Pass,440,9328,2.3549608684675585
DDD,2014J,12,Withdrawn,88,1598,2.14496644295302
DDD,2014J,13,Distinction,100,4723,3.0236875800256082
DDD,2014J,13,Fail,186,2497,2.040032679738562
DDD,2014J,13,Pass,565,18340,2.5300041385018623
DDD,2014J,13,Withdrawn,116,2326,2.184037558685446
DDD,2014J,14,Distinction,95,4427,2.608721272834414
DDD,2014J,14,Fail,178,2421,2.0621805792163546
DDD,2014J,14,Pass,542,18555,2.469061876247505
DDD,2014J,14,Withdrawn,101,2055,2.236126224156692
DDD,2014J,15,Distinction,99,3971,2.530911408540472
DDD,2014J,15,Fail,171,2875,2.2064466615502685
DDD,2014J,15,Pass,557,18654,2.3390595611285265
DDD,2014J,15,Withdrawn,105,2206,2.129343629343629
DDD,2014J,16,Distinction,109,5739,2.532656663724625
DDD,2014J,16,Fail,236,6989,2.461782317717506
DDD,2014J,16,Pass,649,32450,2.559551979807541
DDD,2014J,16,Withdrawn,128,3911,2.415688696726374
DDD,2014J,17,Distinction,104,4135,2.4642431466030987
DDD,2014J,17,Fail,180,2985,2.0888733379986
DDD,2014J,17,Pass,598,18841,2.3338288120896817
DDD,2014J,17,Withdrawn,89,1968,2.1939799331103678
DDD,2014J,18,Distinction,95,4373,2.5906398104265405
DDD,2014J,18,Fail,159,2190,2.1200387221684416
DDD,2014J,18,Pass,556,21654,2.9896451746513875
DDD,2014J,18,Withdrawn,76,1471,2.1792592592592595
DDD,2014J,19,Distinction,101,4136,2.6078184110970994
DDD,2014J,19,Fail,163,2649,2.237331081081081
DDD,2014J,19,Pass,557,19066,2.42940876656473
DDD,2014J,19,Withdrawn,72,1169,2.0472854640980738
DDD,2014J,20,Distinction,96,4369,2.6607795371498173
DDD,2014J,20,Fail,167,3128,2.181311018131102
DDD,2014J,20,Pass,571,20049,2.405976239049562
DDD,2014J,20,Withdrawn,71,1196,2.14336917562724
DDD,2014J,21,Distinction,108,6112,2.8036697247706424
DDD,2014J,21,Fail,216,7414,2.696
DDD,2014J,21,Pass,644,33242,2.7623400365630713
DDD,2014J,21,Withdrawn,74,2066,2.602015113350126
DDD,2014J,22,Distinction,96,4087,2.6282958199356914
DDD,2014J,22,Fail,166,2308,2.148975791433892
DDD,2014J,22,Pass,568,18746,2.488186886116273
DDD,2014J,22,Withdrawn,61,1190,2.0033670033670035
DDD,2014J,23,Distinction,99,4008,2.6316480630334866
DDD,2014J,23,Fail,142,2093,2.1227180527383367
DDD,2014J,23,Pass,552,16563,2.3848812095032397
DDD,2014J,23,Withdrawn,48,522,2.0632411067193677
DDD,2014J,24,Distinction,98,3698,2.4490066225165563
DDD,2014J,24,Fail,134,2018,2.354725787631272
DDD,2014J,24,Pass,534,15130,2.285153300105724
DDD,2014J,24,Withdrawn,40,867,2.4491525423728815
DDD,2014J,25,Distinction,87,2595,2.4927953890489913
DDD,2014J,25,Fail,123,1392,1.901639344262295
DDD,2014J,25,Pass,494,12826,2.2826125645132587
DDD,2014J,25,Withdrawn,32,529,2.361607142857143
DDD,2014J,26,Distinction,90,2627,2.6562184024266937
DDD,2014J,26,Fail,104,984,1.991902834008097
DDD,2014J,26,Pass,460,10664,2.2286311389759668
DDD,2014J,26,Withdrawn,28,504,1.9236641221374047
DDD,2014J,27,Distinction,96,2652,2.3427561837455833
DDD,2014J,27,Fail,138,2154,2.1626506024096384
DDD,2014J,27,Pass,548,13591,2.2214776070611313
DDD,2014J,27,Withdrawn,25,433,2.278947368421053
DDD,2014J,28,Distinction,107,4144,2.641172721478649
DDD,2014J,28,Fail,185,4961,2.6743935309973046
DDD,2014J,28,Pass,632,24245,2.5403394803017605
DDD,2014J,28,Withdrawn,29,909,1.7893700787401574
DDD,2014J,29,Distinction,99,4000,2.6058631921824102
DDD,2014J,29,Fail,120,2100,2.364864864864865
DDD,2014J,29,Pass,514,15356,2.2200375885499493
DDD,2014J,29,Withdrawn,16,167,2.3857142857142857
DDD,2014J,30,Distinction,99,5251,2.4457382394038194
DDD,2014J,30,Fail,101,1656,1.8585858585858586
DDD,2014J,30,Pass,516,19753,2.1162416970216413
DDD,2014J,30,Withdrawn,12,260,2.260869565217391
DDD,2014J,31,Distinction,94,5157,2.4901014002897153
DDD,2014J,31,Fail,88,1567,1.756726457399103
DDD,2014J,31,Pass,503,20397,2.0655189873417723
DDD,2014J,31,Withdrawn,11,202,1.6557377049180328
DDD,2014J,32,Distinction,91,5997,2.373169766521567
DDD,2014J,32,Fail,81,1403,1.7895408163265305
DDD,2014J,32,Pass,494,24140,2.234150856085146
DDD,2014J,32,Withdrawn,8,99,2.25
DDD,2014J,33,Distinction,96,4562,2.1130152848540993
DDD,2014J,33,Fail,93,1922,1.9355488418932527
DDD,2014J,33,Pass,516,21840,2.006615214994487
DDD,2014J,33,Withdrawn,8,218,2.202020202020202
DDD,2014J,34,Distinction,108,8942,2.3788241553604683
DDD,2014J,34,Fail,120,4173,2.0043227665706054
DDD,2014J,34,Pass,604,41174,2.263178145440554
DDD,2014J,34,Withdrawn,9,208,1.7777777777777777
DDD,2014J,35,Distinction,105,6097,2.9454106280193235
DDD,2014J,35,Fail,141,3057,2.0641458474004053
DDD,2014J,35,Pass,632,26839,2.5466363032545782
DDD,2014J,35,Withdrawn,3,15,1.875
DDD,2014J,36,Distinction,49,808,2.21978021978022
DDD,2014J,36,Fail,45,330,1.8333333333333333
DDD,2014J,36,Pass,265,3587,2.211467324290999
DDD,2014J,36,Withdrawn,1,1,1.0
DDD,2014J,37,Distinction,39,364,1.8571428571428572
DDD,2014J,37,Fail,33,89,1.3484848484848484
DDD,2014J,37,Pass,237,1945,1.7506750675067506
DDD,2014J,37,Withdrawn,1,1,1.0
DDD,2014J,38,Distinction,33,167,1.5904761904761904
DDD,2014J,38,Fail,18,83,1.8444444444444446
DDD,2014J,38,Pass,137,600,1.6042780748663101
EEE,2013J,0,Distinction,111,20839,4.87120149602618
EEE,2013J,0,Fail,119,8068,3.763059701492537
EEE,2013J,0,Pass,422,45139,4.258797999811303
EEE,2013J,0,Withdrawn,114,8893,4.218690702087287
EEE,2013J,1,Distinction,121,15758,4.743527995183625
EEE,2013J,1,Fail,145,8180,4.007839294463499
EEE,2013J,1,Pass,426,39911,4.45584459082282
EEE,2013J,1,Withdrawn,111,7868,4.4376762549351385
EEE,2013J,2,Distinction,121,18383,5.3130057803468205
EEE,2013J,2,Fail,143,8984,4.487512487512488
EEE,2013J,2,Pass,436,46030,4.845773239288346
EEE,2013J,2,Withdrawn,103,7109,4.839346494213751
EEE,2013J,3,Distinction,124,21959,5.446180555555555
EEE,2013J,3,Fail,143,21627,6.833175355450237
EEE,2013J,3,Pass,462,64645,5.640924956369982
EEE,2013J,3,Withdrawn,106,13907,6.480428704566636
EEE,2013J,4,Distinction,119,12255,3.945589182227946
EEE,2013J,4,Fail,134,6654,3.795778665145465
EEE,2013J,4,Pass,436,33795,3.9360587002096437
EEE,2013J,4,Withdrawn,82,4431,3.739240506329114
EEE,2013J,5,Distinction,124,13167,4.014329268292683
EEE,2013J,5,Fail,150,13630,4.451338994121489
EEE,2013J,5,Pass,475,45543,3.987305200490282
EEE,2013J,5,Withdrawn,97,7026,3.9405496354458776
EEE,2013J,6,Distinction,122,8474,3.589157136806438
EEE,2013J,6,Fail,125,4287,3.206432311144353
EEE,2013J,6,Pass,434,20971,3.245280099040545
EEE,2013J,6,Withdrawn,73,2736,3.4242803504380475
EEE,2013J,7,Distinction,122,11545,3.8330013280212483
EEE,2013J,7,Fail,119,4208,3.326482213438735
EEE,2013J,7,Pass,441,26827,3.660390230590804
EEE,2013J,7,Withdrawn,70,2932,3.3662456946039034
EEE,2013J,8,Distinction,125,10255,3.637814827953175
EEE,2013J,8,Fail,114,4310,3.2308845577211396
EEE,2013J,8,Pass,427,26630,3.55493258576959
EEE,2013J,8,Withdrawn,64,3146,3.449561403508772
EEE,2013J,9,Distinction,122,9047,3.5506279434850865
EEE,2013J,9,Fail,105,4367,3.6180613090306544
EEE,2013J,9,Pass,451,25775,3.494441431670282
EEE,2013J,9,Withdrawn,60,2264,3.3590504451038576
EEE,2013J,10,Distinction,125,10738,3.9667528629479127
EEE,2013J,10,Fail,120,6783,4.6490747087045925
EEE,2013J,10,Pass,465,35096,4.238135490882744
EEE,2013J,10,Withdrawn,58,2707,4.145482388973966
EEE,2013J,11,Distinction,109,5048,3.277922077922078
EEE,2013J,11,Fail,81,2029,4.049900199600798
EEE,2013J,11,Pass,360,12061,3.2231427044361305
EEE,2013J,11,Withdrawn,38,1069,3.804270462633452
EEE,2013J,12,Distinction,78,2122,2.980337078651685
EEE,2013J,12,Fail,38,593,3.8506493506493507
EEE,2013J,12,Pass,234,5334,3.0358565737051793
EEE,2013J,12,Withdrawn,27,457,3.195804195804196
EEE,2013J,13,Distinction,88,3270,3.3435582822085887
EEE,2013J,13,Fail,54,1130,3.7171052631578947
EEE,2013J,13,Pass,314,13261,4.933407738095238
EEE,2013J,13,Withdrawn,26,705,3.4057971014492754
EEE,2013J,14,Distinction,108,5987,3.530070754716981
EEE,2013J,14,Fail,71,1777,3.178890876565295
EEE,2013J,14,Pass,393,14594,3.3588032220943616
EEE,2013J,14,Withdrawn,39,758,2.9960474308300395
EEE,2013J,15,Distinction,108,6915,3.7157442235357334
EEE,2013J,15,Fail,64,1695,3.2658959537572256
EEE,2013J,15,Pass,371,17756,3.5618856569709125
EEE,2013J,15,Withdrawn,39,1108,3.551282051282051
EEE,2013J,16,Distinction,118,9431,3.9776465626318007
EEE,2013J,16,Fail,65,1828,3.508637236084453
EEE,2013J,16,Pass,407,22053,3.566138421733506
EEE,2013J,16,Withdrawn,30,1207,3.4884393063583814
EEE,2013J,17,Distinction,121,12444,4.048145738451529
EEE,2013J,17,Fail,63,2101,3.4958402662229617
EEE,2013J,17,Pass,431,26812,3.6946396582609893
EEE,2013J,17,Withdrawn,32,1345,4.2834394904458595
EEE,2013J,18,Distinction,126,15877,4.439876957494407
EEE,2013J,18,Fail,80,3806,3.7984031936127742
EEE,2013J,18,Pass,467,41387,4.243514815954065
EEE,2013J,18,Withdrawn,33,1645,4.328947368421052
EEE,2013J,19,Distinction,116,13872,5.0279086625588985
EEE,2013J,19,Fail,51,1863,3.6891089108910893
EEE,2013J,19,Pass,395,30626,4.562872467222884
EEE,2013J,19,Withdrawn,14,777,4.340782122905028
EEE,2013J,20,Distinction,121,20808,6.373047473200613
EEE,2013J,20,Fail,52,2146,4.111111111111111
EEE,2013J,20,Pass,405,36553,4.8939617083946985
EEE,2013J,20,Withdrawn,22,1311,5.141176470588236
EEE,2013J,21,Distinction,118,18504,5.597096188747732
EEE,2013J,21,Fail,48,1985,4.214437367303609
EEE,2013J,21,Pass,414,40880,4.866087370551125
EEE,2013J,21,Withdrawn,17,852,5.875862068965517
EEE,2013J,22,Distinction,121,23048,5.2513100934153565
EEE,2013J,22,Fail,44,2379,4.531428571428571
EEE,2013J,22,Pass,439,51636,4.872240045291565
EEE,2013J,22,Withdrawn,14,761,5.073333333333333
EEE,2013J,23,Distinction,126,24142,5.454586534116584
EEE,2013J,23,Fail,50,4041,5.248051948051948
EEE,2013J,23,Pass,463,67416,5.065825067628494
EEE,2013J,23,Withdrawn,8,683,4.710344827586207
EEE,2013J,24,Distinction,112,7021,3.9892045454545455
EEE,2013J,24,Fail,28,713,3.7135416666666665
EEE,2013J,24,Pass,381,18393,4.1859353664087395
EEE,2013J,24,Withdrawn,6,20,1.4285714285714286
EEE,2013J,25,Distinction,113,7812,4.526071842410197
EEE,2013J,25,Fail,24,415,3.2170542635658914
EEE,2013J,25,Pass,371,16450,4.1362836308775455
EEE,2013J,25,Withdrawn,6,178,5.5625
EEE,2013J,26,Distinction,105,6807,4.4374185136897
EEE,2013J,26,Fail,25,796,4.446927374301676
EEE,2013J,26,Pass,333,15415,4.408064054904203
EEE,2013J,27,Distinction,105,6357,4.527777777777778
EEE,2013J,27,Fail,19,614,4.548148148148148
EEE,2013J,27,Pass,338,16967,4.615614798694233
EEE,2013J,27,Withdrawn,2,8,1.6
EEE,2013J,28,Distinction,105,6735,4.859307359307359
EEE,2013J,28,Fail,20,1062,7.08
EEE,2013J,28,Pass,345,23351,5.689814814814815
EEE,2013J,28,Withdrawn,4,417,6.223880597014926
EEE,2013J,29,Distinction,89,3183,3.9393564356435644
EEE,2013J,29,Fail,13,379,4.9868421052631575
EEE,2013J,29,Pass,285,9587,3.9194603434178252
EEE,2013J,29,Withdrawn,3,46,5.111111111111111
EEE,2013J,30,Distinction,84,3197,3.856453558504222
EEE,2013J,30,Fail,12,94,3.357142857142857
EEE,2013J,30,Pass,286,7716,3.738372093023256
EEE,2013J,30,Withdrawn,1,2,2.0
EEE,2013J,31,Distinction,96,3760,3.813387423935091
EEE,2013J,31,Fail,13,147,2.5344827586206895
EEE,2013J,31,Pass,297,8481,3.654028436018957
EEE,2013J,31,Withdrawn,1,12,6.0
EEE,2013J,32,Distinction,103,5611,4.1717472118959105
EEE,2013J,32,Fail,15,256,3.4594594594594597
EEE,2013J,32,Pass,318,10195,3.787147102526003
EEE,2013J,33,Distinction,112,6887,4.345110410094637
EEE,2013J,33,Fail,19,474,4.429906542056075
EEE,2013J,33,Pass,393,14179,3.754037595975642
EEE,2013J,33,Withdrawn,2,22,2.2
EEE,2013J,34,Distinction,109,6195,4.228668941979522
EEE,2013J,34,Fail,20,461,3.906779661016949
EEE,2013J,34,Pass,426,19635,4.19551282051282
EEE,2013J,35,Distinction,67,712,2.289389067524116
EEE,2013J,35,Fail,9,66,2.75
EEE,2013J,35,Pass,192,1606,1.9633251833740832
EEE,2013J,35,Withdrawn,1,1,1.0
EEE,2013J,36,Distinction,57,430,1.8454935622317596
EEE,2013J,36,Fail,8,60,2.2222222222222223
